crash_id,crash_datetime,crash_date,latitude,longitude,n_crash_reports,contains_fatality_words,contains_pedestrian_words,contains_matatu_words,contains_motorcycle_words
324,10/07/2018 19:27,10/07/2018,-1.231188551,36.67016354,1,0,0,0,0
325,10/07/2018 19:51,10/07/2018,-1.224969511,36.7054755,1,0,0,0,0
326,10/07/2018 20:41,10/07/2018,-1.329936711,36.87100697,1,0,0,0,1
327,10/07/2018 22:22,10/07/2018,-1.240141011,36.745458,1,0,0,0,0
328,11/07/2018 06:12,11/07/2018,-1.329190313,36.87457588,1,0,0,0,0
329,11/07/2018 06:30,11/07/2018,-0.941273513,36.6195345,1,0,0,1,0
330,11/07/2018 08:43,11/07/2018,-1.277484061,36.82119115,1,0,0,1,0
331,11/07/2018 08:58,11/07/2018,-1.300013461,36.78780269,1,0,0,0,0
332,11/07/2018 12:12,11/07/2018,-1.290993511,36.8280923,1,0,0,0,0
333,11/07/2018 13:16,11/07/2018,-1.148905211,36.9590066,1,0,0,0,0
334,11/07/2018 17:08,11/07/2018,-1.305290975,36.83276518,1,0,0,0,0
335,11/07/2018 17:36,11/07/2018,-1.275238025,36.81272743,1,0,1,0,0
336,11/07/2018 18:09,11/07/2018,-1.32472281,36.8969449,1,0,0,0,0
337,11/07/2018 21:44,11/07/2018,-1.283693011,36.8248697,1,0,0,0,0
338,12/07/2018 06:58,12/07/2018,-1.300361013,36.7736014,1,0,0,0,0
339,12/07/2018 09:32,12/07/2018,-1.221585611,36.7795001,1,0,0,1,0
340,12/07/2018 10:20,12/07/2018,-1.344459005,36.902554,1,0,0,0,0
341,12/07/2018 15:38,12/07/2018,-1.218636954,36.89136143,1,0,0,0,0
342,12/07/2018 16:50,12/07/2018,-1.31361001,36.92554,1,0,1,0,0
343,12/07/2018 17:55,12/07/2018,-2.100000007,36.75,1,0,0,0,0
344,13/07/2018 17:38,13/07/2018,-1.284083511,36.82624025,1,0,0,0,0
345,14/07/2018 05:21,14/07/2018,-1.269343734,36.83548906,1,0,0,0,0
346,14/07/2018 14:19,14/07/2018,-1.149237961,36.6670427,1,0,0,0,0
347,15/07/2018 11:33,15/07/2018,-1.056174656,37.05604895,1,0,0,0,0
348,15/07/2018 13:15,15/07/2018,-1.298908431,36.77939769,1,0,0,0,0
349,15/07/2018 13:57,15/07/2018,-1.282962211,36.818702,1,0,0,1,0
350,15/07/2018 17:49,15/07/2018,-0.884906012,36.9788486,1,0,0,0,0
351,15/07/2018 18:38,15/07/2018,-1.053497612,36.6317265,1,0,0,0,0
352,15/07/2018 21:45,15/07/2018,-1.294684668,36.85307883,1,0,0,1,0
353,15/07/2018 21:59,15/07/2018,-1.35977236,36.90730655,1,0,0,0,0
354,16/07/2018 06:40,16/07/2018,-1.168786811,36.8242701,1,0,0,0,0
355,16/07/2018 07:42,16/07/2018,-1.242900172,36.67709294,1,1,0,0,0
356,16/07/2018 08:26,16/07/2018,-1.132742512,36.697978,1,0,0,0,0
357,16/07/2018 11:07,16/07/2018,-1.250170254,36.8466005,1,0,0,0,0
358,16/07/2018 14:03,16/07/2018,-1.369162942,36.91681021,1,0,0,0,0
359,16/07/2018 18:32,16/07/2018,-1.252217011,36.8593964,1,0,0,0,0
360,17/07/2018 05:04,17/07/2018,-1.259545953,36.77552501,1,0,0,0,0
361,17/07/2018 08:41,17/07/2018,-1.366785419,36.9116397,1,0,0,0,0
362,17/07/2018 08:48,17/07/2018,-1.2620117,36.87304393,1,0,0,1,0
363,17/07/2018 09:52,17/07/2018,-1.232993036,36.87371616,1,0,0,0,0
364,17/07/2018 10:48,17/07/2018,-1.151962711,36.6530232,1,0,0,0,0
365,17/07/2018 14:43,17/07/2018,-2.138870006,37.38084,1,0,0,0,0
366,17/07/2018 16:05,17/07/2018,-1.24833329,36.81710408,1,0,0,0,0
367,17/07/2018 17:40,17/07/2018,-1.117207111,37.0082784,1,0,0,0,0
368,17/07/2018 20:50,17/07/2018,-1.037523011,37.075697,1,0,0,0,1
369,18/07/2018 06:37,18/07/2018,-1.259411781,36.78572825,1,0,0,0,0
370,18/07/2018 07:21,18/07/2018,-1.260994542,36.79605453,1,0,0,0,0
371,18/07/2018 07:26,18/07/2018,-1.260329272,36.77084897,1,0,0,0,0
372,18/07/2018 10:19,18/07/2018,-1.434595535,36.96741116,1,0,0,0,0
373,18/07/2018 15:53,18/07/2018,-1.312525011,36.92393667,1,0,0,0,0
374,18/07/2018 18:29,18/07/2018,-1.181439011,36.938036,1,0,0,0,1
375,18/07/2018 20:00,18/07/2018,-1.266859136,36.80365904,1,0,0,0,0
376,18/07/2018 21:03,18/07/2018,-1.325599927,36.79449153,1,0,0,0,0
377,18/07/2018 21:33,18/07/2018,-1.188830695,36.93142681,1,0,0,0,1
378,19/07/2018 08:30,19/07/2018,-1.164792106,36.95728033,1,0,0,0,0
379,19/07/2018 09:22,19/07/2018,-1.141397612,36.6606528,1,0,0,0,0
380,19/07/2018 09:58,19/07/2018,-1.296807511,36.80463557,1,0,0,0,1
381,19/07/2018 10:19,19/07/2018,-1.331398154,36.88855476,1,0,0,0,0
382,19/07/2018 11:15,19/07/2018,-1.298357777,36.88640147,1,0,0,0,0
383,20/07/2018 06:08,20/07/2018,-1.223145382,36.88857578,1,0,0,0,0
384,20/07/2018 07:54,20/07/2018,-1.294230011,36.87899,1,0,0,0,0
385,20/07/2018 15:23,20/07/2018,-1.239671011,36.7399825,1,0,0,1,0
386,20/07/2018 21:15,20/07/2018,-1.256155011,36.855219,1,0,0,0,0
387,21/07/2018 04:02,21/07/2018,-1.323770853,36.84483024,1,0,0,0,0
388,21/07/2018 08:49,21/07/2018,-1.32105691,36.8278187,1,0,0,0,0
389,21/07/2018 09:15,21/07/2018,-1.195786049,36.83826748,1,0,0,0,0
390,21/07/2018 09:17,21/07/2018,-1.218660011,36.83586,1,0,0,0,0
391,21/07/2018 20:21,21/07/2018,-1.297014383,36.875658,1,1,1,0,0
392,22/07/2018 05:06,22/07/2018,-1.284349587,36.82149542,1,0,0,0,0
393,22/07/2018 14:18,22/07/2018,-1.354168798,36.9066846,1,0,0,0,0
394,22/07/2018 21:02,22/07/2018,-1.312927871,36.82984563,1,0,0,0,0
395,23/07/2018 04:35,23/07/2018,-1.286815311,36.8268702,1,1,0,0,0
396,23/07/2018 04:35,23/07/2018,-1.216701111,36.89516381,1,0,0,0,0
397,23/07/2018 06:37,23/07/2018,-1.277484061,36.82119115,1,0,0,0,0
398,23/07/2018 11:15,23/07/2018,-1.259710011,36.786735,1,0,0,0,0
399,24/07/2018 06:25,24/07/2018,-1.280510929,36.9643344,1,0,0,1,0
400,24/07/2018 06:32,24/07/2018,-1.31927811,36.8383276,1,0,0,1,0
401,24/07/2018 09:45,24/07/2018,-1.238617322,36.81059734,1,0,0,0,0
402,24/07/2018 11:10,24/07/2018,-1.231815252,36.80312614,1,0,0,1,0
403,24/07/2018 13:45,24/07/2018,-1.310911811,36.8362704,1,0,0,0,0
404,24/07/2018 15:40,24/07/2018,-1.282355011,36.816058,1,0,0,0,0
405,24/07/2018 15:50,24/07/2018,-1.330141009,36.89238934,1,0,0,0,0
406,24/07/2018 18:37,24/07/2018,-1.283457511,36.8216321,1,0,0,0,0
407,24/07/2018 19:30,24/07/2018,-1.259975199,36.84341754,1,0,0,0,0
408,25/07/2018 06:31,25/07/2018,-1.264100378,36.7542523,1,0,0,0,0
409,25/07/2018 06:49,25/07/2018,-1.281443915,36.81514242,1,1,1,0,0
410,25/07/2018 07:27,25/07/2018,-1.259366931,36.84312276,1,0,0,0,0
411,25/07/2018 07:40,25/07/2018,-1.283447811,36.8245648,1,0,0,0,0
412,25/07/2018 07:45,25/07/2018,-1.218636954,36.89136143,1,0,0,0,0
413,25/07/2018 12:28,25/07/2018,-1.238130833,36.84397138,1,0,0,1,0
414,25/07/2018 16:38,25/07/2018,-1.281443915,36.81514242,1,0,0,0,0
415,25/07/2018 19:21,25/07/2018,-1.264331136,36.74698435,1,0,0,0,0
416,26/07/2018 08:03,26/07/2018,-1.306047336,36.82722186,1,0,0,0,0
417,26/07/2018 08:05,26/07/2018,-1.329569766,36.85582621,1,0,0,0,0
418,26/07/2018 14:12,26/07/2018,-1.244783011,36.86685424,1,0,0,0,1
419,26/07/2018 15:36,26/07/2018,-1.325599927,36.79449153,1,0,0,0,0
420,26/07/2018 19:13,26/07/2018,-1.429510009,37.64657,1,0,0,1,0
421,26/07/2018 20:11,26/07/2018,-1.310911811,36.8362704,1,0,0,0,0
422,27/07/2018 06:43,27/07/2018,-1.206663011,36.894169,1,0,0,0,1
423,27/07/2018 08:28,27/07/2018,-1.274933811,36.82341674,1,0,0,0,0
424,27/07/2018 17:08,27/07/2018,-1.273061112,36.8129184,1,0,0,0,0
425,27/07/2018 17:38,27/07/2018,-1.264331136,36.74698435,1,0,0,1,0
426,27/07/2018 18:01,27/07/2018,-1.291901756,36.84104042,1,0,0,1,0
427,27/07/2018 18:36,27/07/2018,-1.181392047,36.93798768,1,0,0,0,0
428,27/07/2018 18:54,27/07/2018,-1.27974361,36.9650856,1,0,0,0,0
429,27/07/2018 20:18,27/07/2018,-1.331957029,36.78356095,1,0,0,0,0
430,27/07/2018 22:29,27/07/2018,-1.331398154,36.88855476,1,0,0,0,0
431,28/07/2018 04:19,28/07/2018,-1.279038475,36.96727127,1,0,0,0,0
432,28/07/2018 05:37,28/07/2018,-1.329870627,36.85579008,1,0,0,0,0
433,28/07/2018 09:30,28/07/2018,-1.289414511,36.7615835,1,0,0,0,0
434,28/07/2018 11:59,28/07/2018,-1.322900011,36.7149,1,0,0,0,0
435,28/07/2018 12:57,28/07/2018,-1.327656011,36.691223,1,0,0,1,0
436,28/07/2018 17:20,28/07/2018,-1.30203561,36.8883847,1,0,0,0,0
437,28/07/2018 19:18,28/07/2018,-1.213032444,36.89299284,1,0,0,0,0
438,28/07/2018 19:39,28/07/2018,-1.33025065,36.8665554,1,0,0,0,0
439,29/07/2018 03:13,29/07/2018,-1.288827511,36.8195658,1,0,0,0,0
440,29/07/2018 09:43,29/07/2018,-1.251982204,36.85991879,1,0,0,0,0
441,29/07/2018 10:24,29/07/2018,-1.261688011,36.78793,1,0,0,0,0
442,29/07/2018 10:53,29/07/2018,-1.281420411,36.822658,1,1,1,1,0
443,29/07/2018 11:56,29/07/2018,-1.276903386,36.8066933,1,0,0,0,0
444,29/07/2018 17:14,29/07/2018,-0.983374612,36.6323335,1,0,0,0,0
445,29/07/2018 17:48,29/07/2018,-1.479245178,37.04201651,1,0,0,0,0
446,29/07/2018 19:12,29/07/2018,-1.491223837,37.05724895,1,1,0,0,1
447,30/07/2018 05:46,30/07/2018,-1.45976233,37.00772596,1,0,0,0,0
448,30/07/2018 09:12,30/07/2018,-0.945156912,36.9888747,1,0,0,0,1
449,30/07/2018 12:21,30/07/2018,-1.38949011,36.9378165,1,0,0,0,0
450,30/07/2018 12:33,30/07/2018,-1.259644081,36.84687572,1,0,0,0,0
451,30/07/2018 16:32,30/07/2018,-1.092149236,37.03292522,1,0,0,0,0
452,30/07/2018 17:47,30/07/2018,-1.326649808,36.8456176,1,0,0,0,0
453,31/07/2018 06:52,31/07/2018,-1.280672509,36.8221357,1,1,1,0,1
454,31/07/2018 09:18,31/07/2018,-1.215060158,36.796397,1,0,0,1,0
455,31/07/2018 13:23,31/07/2018,-1.325402196,36.84813016,1,0,0,0,0
456,31/07/2018 17:46,31/07/2018,-1.262746111,36.7642235,1,0,0,0,0
457,31/07/2018 18:44,31/07/2018,-1.259710009,36.786735,1,0,0,0,0
458,31/07/2018 19:48,31/07/2018,-1.284148911,36.8258607,1,0,0,0,0
459,31/07/2018 22:56,31/07/2018,-1.331112908,36.8888175,1,1,0,0,0
460,01/08/2018 06:46,01/08/2018,-1.278242611,36.8214512,1,0,0,0,0
461,01/08/2018 09:53,01/08/2018,-1.288220011,36.831342,1,0,0,0,0
462,01/08/2018 16:29,01/08/2018,-1.315382808,36.89460495,1,0,0,1,0
463,01/08/2018 16:49,01/08/2018,-1.319524,36.85824769,1,0,0,1,0
464,01/08/2018 17:30,01/08/2018,-1.344459003,36.902554,1,0,0,0,0
465,01/08/2018 19:05,01/08/2018,-1.286178811,36.8130867,1,0,0,0,0
466,01/08/2018 19:57,01/08/2018,-1.260828889,36.88117758,1,0,0,0,0
467,02/08/2018 11:47,02/08/2018,-1.235521384,36.87273366,1,0,0,0,0
468,02/08/2018 12:26,02/08/2018,-1.289771563,36.81023752,1,0,0,0,0
469,02/08/2018 13:47,02/08/2018,-1.287612211,36.88461442,1,0,0,0,0
470,02/08/2018 14:38,02/08/2018,-1.332164026,36.88915363,1,0,0,0,0
471,03/08/2018 04:14,03/08/2018,-1.259975197,36.84341753,1,0,0,0,0
472,03/08/2018 05:40,03/08/2018,-1.331398154,36.88855476,1,0,0,0,0
473,03/08/2018 07:36,03/08/2018,-1.163980011,36.66724,1,0,1,1,0
474,03/08/2018 09:28,03/08/2018,-1.217977811,36.8962966,1,0,0,0,0
475,03/08/2018 09:36,03/08/2018,-1.380082856,36.6830718,1,0,0,1,1
476,03/08/2018 10:53,03/08/2018,-1.33210371,36.9261807,1,0,0,0,0
477,03/08/2018 12:51,03/08/2018,-1.324931711,36.7838831,1,0,0,0,0
478,03/08/2018 16:41,03/08/2018,-1.294708287,36.85294154,1,0,0,0,0
479,03/08/2018 21:43,03/08/2018,-1.292758809,36.8422218,1,0,0,0,0
480,04/08/2018 07:28,04/08/2018,-1.325599927,36.79449153,1,0,0,0,0
481,04/08/2018 08:51,04/08/2018,-1.329936709,36.87100697,1,0,0,0,0
482,04/08/2018 09:18,04/08/2018,-1.277623409,36.9138265,1,0,0,0,0
483,04/08/2018 09:59,04/08/2018,-1.293388011,36.820963,1,0,0,0,1
484,04/08/2018 10:11,04/08/2018,-1.267441435,36.8355184,1,0,0,0,0
485,04/08/2018 11:12,04/08/2018,-1.249608011,36.68450837,1,0,0,0,0
486,04/08/2018 11:51,04/08/2018,-1.167284009,36.825383,1,0,0,0,0
487,04/08/2018 12:11,04/08/2018,-1.244792616,36.86769895,1,0,0,0,0
488,04/08/2018 23:07,04/08/2018,-1.28210703,36.78439038,1,0,0,0,0
489,04/08/2018 23:21,04/08/2018,-1.30700081,36.921059,1,1,0,0,0
490,05/08/2018 14:36,05/08/2018,-1.297659809,36.80442455,1,0,0,0,0
491,05/08/2018 16:57,05/08/2018,-1.331360202,36.86259433,1,0,0,0,0
492,05/08/2018 17:25,05/08/2018,-1.329569766,36.85582621,1,0,0,0,0
493,05/08/2018 19:25,05/08/2018,-1.331398154,36.88855476,1,0,0,0,0
494,05/08/2018 19:29,05/08/2018,-1.244792616,36.86769895,1,0,0,0,0
495,06/08/2018 06:26,06/08/2018,-1.329936709,36.87100697,1,0,0,0,0
496,06/08/2018 13:38,06/08/2018,-1.284438111,36.8272202,1,0,0,0,0
497,06/08/2018 18:12,06/08/2018,-1.236445109,36.8099638,1,0,0,0,0
498,06/08/2018 18:29,06/08/2018,-1.245356009,36.867652,1,0,0,0,0
499,06/08/2018 19:23,06/08/2018,-1.292908174,36.77427228,1,0,0,1,0
500,06/08/2018 21:16,06/08/2018,-1.288863693,36.68351587,1,0,0,0,0
501,06/08/2018 22:00,06/08/2018,-1.279226909,36.7821759,1,0,0,0,0
502,07/08/2018 07:11,07/08/2018,-1.372555831,36.92049112,1,0,0,0,0
503,07/08/2018 07:22,07/08/2018,-1.296653202,36.80763421,1,0,0,1,0
504,07/08/2018 15:44,07/08/2018,-1.34536401,36.9024745,1,0,0,0,0
505,07/08/2018 17:21,07/08/2018,-1.155569057,36.92811921,1,0,0,0,0
506,07/08/2018 17:46,07/08/2018,-1.272340037,36.81295755,1,0,0,0,0
507,07/08/2018 18:36,07/08/2018,-1.255927238,36.6954911,1,0,0,0,0
508,07/08/2018 18:40,07/08/2018,-1.33443661,36.8831876,1,0,0,0,0
509,07/08/2018 18:42,07/08/2018,-1.163159011,36.978264,1,0,0,0,0
510,08/08/2018 02:52,08/08/2018,-1.344459003,36.902554,1,0,0,0,0
511,08/08/2018 06:21,08/08/2018,-1.32995104,36.86651852,1,0,0,0,0
512,08/08/2018 06:52,08/08/2018,-1.286987311,36.7424011,1,1,0,1,0
513,08/08/2018 08:43,08/08/2018,-1.297014383,36.875658,1,0,0,0,0
514,08/08/2018 08:54,08/08/2018,-1.270122909,36.8084264,1,0,0,0,0
515,08/08/2018 10:37,08/08/2018,-1.310953309,36.8476114,1,0,0,0,0
516,08/08/2018 11:58,08/08/2018,-1.281420409,36.822658,1,0,0,0,0
517,08/08/2018 16:17,08/08/2018,-1.288875111,36.8290874,1,0,0,0,0
518,08/08/2018 16:18,08/08/2018,-1.331436066,36.88852577,1,0,1,0,0
519,08/08/2018 16:49,08/08/2018,-1.41667001,36.93333,1,0,0,0,0
520,08/08/2018 21:26,08/08/2018,-1.255330011,36.69376,1,0,0,1,0
521,09/08/2018 07:33,09/08/2018,-1.273088911,36.8046016,1,0,0,0,0
522,09/08/2018 07:58,09/08/2018,-1.290090011,36.828015,1,0,0,0,0
523,09/08/2018 08:28,09/08/2018,-1.371830999,36.91987211,1,0,0,0,0
524,09/08/2018 17:02,09/08/2018,-1.349511951,36.90453822,1,0,0,0,0
525,09/08/2018 19:23,09/08/2018,-1.299142809,36.80679515,1,0,0,0,0
526,09/08/2018 20:36,09/08/2018,-1.395628376,36.94102487,1,0,0,0,0
527,09/08/2018 21:02,09/08/2018,-1.259226011,36.776927,1,0,0,0,0
528,09/08/2018 23:10,09/08/2018,-1.264331134,36.74698435,1,0,0,0,0
529,10/08/2018 05:13,10/08/2018,-1.282346044,36.8709669,1,0,0,1,0
530,10/08/2018 07:52,10/08/2018,-1.220865011,36.8014,1,0,0,0,0
531,10/08/2018 08:01,10/08/2018,-1.155200009,36.926124,1,0,0,0,0
532,10/08/2018 08:18,10/08/2018,-1.329840765,36.87043673,1,0,0,0,0
533,10/08/2018 10:11,10/08/2018,-1.278191709,36.8910917,1,0,0,0,0
534,10/08/2018 13:47,10/08/2018,-1.267441435,36.8355184,1,0,0,0,0
535,10/08/2018 17:02,10/08/2018,-1.316585334,36.83382522,1,0,0,0,0
536,10/08/2018 23:59,10/08/2018,-1.503180538,37.0873459,1,0,0,0,0
537,11/08/2018 00:28,11/08/2018,-1.330714558,36.86310067,1,0,0,0,0
538,11/08/2018 05:07,11/08/2018,-1.230999265,36.87787438,1,0,0,0,0
539,11/08/2018 05:59,11/08/2018,-1.259086959,36.77803207,1,0,0,0,0
540,11/08/2018 07:32,11/08/2018,-1.218636952,36.89136143,1,0,0,0,0
541,11/08/2018 08:15,11/08/2018,-1.503180538,37.0873459,1,0,0,0,0
542,11/08/2018 08:15,11/08/2018,-1.225010607,36.88541322,1,0,0,1,0
543,11/08/2018 23:56,11/08/2018,-0.983374612,36.6323335,1,0,0,0,0
544,12/08/2018 07:59,12/08/2018,-1.092149236,37.03292522,1,0,0,0,0
545,12/08/2018 08:12,12/08/2018,-1.172430011,36.946473,1,0,0,0,0
546,12/08/2018 11:17,12/08/2018,-1.331398154,36.88855476,1,1,0,0,0
547,12/08/2018 15:23,12/08/2018,-1.30226901,36.9157555,1,0,0,0,0
548,12/08/2018 15:29,12/08/2018,-1.330705172,36.85674344,1,0,0,0,0
549,12/08/2018 17:02,12/08/2018,-1.483135622,37.04828447,1,0,0,0,0
550,12/08/2018 17:20,12/08/2018,-1.259975199,36.84341754,1,0,0,0,0
551,12/08/2018 18:30,12/08/2018,-1.244792616,36.86769895,1,0,1,0,0
552,12/08/2018 20:29,12/08/2018,-1.129826909,36.9884654,1,0,0,0,0
553,13/08/2018 08:07,13/08/2018,-1.299903356,36.82415193,1,0,0,0,0
554,13/08/2018 11:56,13/08/2018,-1.318732358,36.77084897,1,0,0,0,0
555,13/08/2018 19:08,13/08/2018,-1.172430009,36.946473,1,0,0,0,0
556,13/08/2018 19:17,13/08/2018,-1.300013461,36.78780269,1,0,0,0,0
557,14/08/2018 06:20,14/08/2018,-1.256419871,36.8552761,1,0,0,0,0
558,14/08/2018 06:24,14/08/2018,-1.331436066,36.88852577,1,0,0,0,0
559,14/08/2018 06:26,14/08/2018,-1.294684668,36.85307883,1,0,0,0,0
560,14/08/2018 06:40,14/08/2018,-1.328244958,36.8937696,1,1,0,0,0
561,14/08/2018 07:03,14/08/2018,-1.33210371,36.9261807,1,1,0,0,0
562,14/08/2018 09:40,14/08/2018,-1.29165483,36.8412744,1,1,0,0,0
563,14/08/2018 11:05,14/08/2018,-1.330956313,36.85959807,1,0,0,0,1
564,14/08/2018 16:26,14/08/2018,-1.331436066,36.88852577,1,0,0,0,0
565,14/08/2018 18:39,14/08/2018,-1.28210703,36.78439038,1,0,0,0,0
566,15/08/2018 09:22,15/08/2018,-1.119072512,36.618408,1,0,0,0,0
567,15/08/2018 15:36,15/08/2018,-1.330854508,36.8644675,1,0,0,0,0
568,15/08/2018 17:03,15/08/2018,-1.264284811,36.8537605,1,0,0,0,0
569,15/08/2018 17:19,15/08/2018,-1.248383711,36.9049644,1,0,0,0,0
570,16/08/2018 06:13,16/08/2018,-1.316009813,36.81374488,1,0,0,0,0
571,16/08/2018 06:22,16/08/2018,-1.259366931,36.84312276,1,0,0,0,0
572,16/08/2018 07:26,16/08/2018,-1.259226011,36.776927,1,0,0,1,0
573,16/08/2018 07:41,16/08/2018,-1.286345399,36.83492769,1,1,0,0,0
574,16/08/2018 11:39,16/08/2018,-1.315714651,36.81347682,1,0,0,0,0
575,16/08/2018 15:01,16/08/2018,-1.217977811,36.8962966,1,0,0,0,1
576,17/08/2018 01:58,17/08/2018,-1.191239387,36.92864216,1,0,0,0,0
577,17/08/2018 06:36,17/08/2018,-1.292733311,36.82052074,1,0,0,1,0
578,17/08/2018 07:01,17/08/2018,-1.259441461,36.7811128,1,0,0,0,0
579,17/08/2018 08:12,17/08/2018,-1.264131629,36.75425288,1,0,0,0,0
580,17/08/2018 08:55,17/08/2018,-1.45189961,36.9850203,1,0,0,0,1
581,17/08/2018 09:50,17/08/2018,-1.238248011,36.8463153,1,0,0,0,0
582,17/08/2018 09:59,17/08/2018,-1.151527411,36.8055479,1,0,0,0,0
583,18/08/2018 03:42,18/08/2018,-1.257692811,36.70102,1,0,0,0,0
584,18/08/2018 05:41,18/08/2018,-1.323536496,36.84444245,1,0,0,0,0
585,18/08/2018 09:16,18/08/2018,-1.26452983,36.74929096,1,0,0,0,0
586,18/08/2018 09:23,18/08/2018,-1.28952951,36.949389,1,0,0,0,0
587,18/08/2018 10:03,18/08/2018,-1.253286811,37.0078232,1,0,0,0,0
588,18/08/2018 15:17,18/08/2018,-1.024397912,37.067017,1,0,0,0,0
589,18/08/2018 21:35,18/08/2018,-1.312018659,36.8158078,1,0,0,0,0
590,18/08/2018 22:06,18/08/2018,-1.149237959,36.6670427,1,0,0,0,0
591,19/08/2018 04:45,19/08/2018,-1.301618568,36.753724,1,0,0,0,0
592,19/08/2018 06:55,19/08/2018,-1.2709947,36.77531466,1,1,0,0,0
593,19/08/2018 11:16,19/08/2018,-0.983374612,36.6323335,1,1,0,0,0
594,19/08/2018 16:54,19/08/2018,-1.2190672,36.89178521,1,0,0,0,0
595,20/08/2018 05:59,20/08/2018,-1.287542462,36.74147538,1,0,0,0,1
596,20/08/2018 06:57,20/08/2018,-1.327506202,36.85225937,1,0,0,0,0
597,20/08/2018 18:48,20/08/2018,-1.318732358,36.77084897,1,0,0,0,0
598,20/08/2018 21:56,20/08/2018,-1.259161643,36.91387934,1,0,0,0,0
599,21/08/2018 15:09,21/08/2018,-1.299460558,36.79346498,1,0,0,0,0
600,21/08/2018 15:29,21/08/2018,-1.306047336,36.82722186,1,0,1,0,0
601,21/08/2018 15:33,21/08/2018,-1.29680441,36.86435992,1,0,0,0,0
602,22/08/2018 06:13,22/08/2018,-1.326084108,36.8502903,1,0,0,1,0
603,22/08/2018 06:43,22/08/2018,-1.266176311,36.8026922,1,0,0,0,0
604,22/08/2018 07:53,22/08/2018,-1.30488201,36.82650538,1,0,0,0,0
605,22/08/2018 11:33,22/08/2018,-1.240069411,36.7452122,1,0,0,0,0
606,22/08/2018 15:03,22/08/2018,-1.160298327,36.82079474,1,0,0,0,0
607,22/08/2018 15:13,22/08/2018,-1.231005211,36.8778795,1,0,0,0,0
608,22/08/2018 19:58,22/08/2018,-1.316585334,36.83382522,1,0,0,0,0
609,22/08/2018 20:06,22/08/2018,-1.289997711,36.8117373,1,0,0,0,0
610,22/08/2018 23:04,22/08/2018,-1.220574611,36.7779125,1,0,0,0,0
611,23/08/2018 07:23,23/08/2018,-1.263090011,36.76439,1,0,0,0,0
612,23/08/2018 11:33,23/08/2018,-1.364663116,36.91164206,1,0,0,0,0
613,23/08/2018 15:04,23/08/2018,-1.1711903,36.97258244,1,0,0,0,0
614,23/08/2018 15:54,23/08/2018,-1.28335916,36.8257759,1,0,0,0,0
615,23/08/2018 17:18,23/08/2018,-0.918821113,36.61726,1,0,0,0,0
616,23/08/2018 17:48,23/08/2018,-1.28952951,36.949389,1,0,0,0,0
617,23/08/2018 17:59,23/08/2018,-1.119072512,36.618408,1,0,0,0,0
618,23/08/2018 21:14,23/08/2018,-1.255901411,36.69550016,1,0,0,0,0
619,24/08/2018 11:40,24/08/2018,-1.36883711,36.9170853,1,0,0,0,0
620,24/08/2018 16:54,24/08/2018,-1.149244111,36.9620097,1,0,0,0,0
621,24/08/2018 17:39,24/08/2018,-1.132995654,36.9744776,1,0,0,0,0
622,24/08/2018 19:15,24/08/2018,-1.211556591,36.83338208,1,1,0,0,0
623,24/08/2018 20:45,24/08/2018,-1.33815701,36.773563,1,0,0,0,0
624,24/08/2018 20:47,24/08/2018,-1.267441435,36.8355184,1,0,0,0,0
625,24/08/2018 20:59,24/08/2018,-1.33429901,36.779501,1,0,0,0,0
626,24/08/2018 23:57,24/08/2018,-0.95005891,36.600688,1,1,0,0,1
627,25/08/2018 09:22,25/08/2018,-1.259251011,36.778272,1,0,0,0,0
628,25/08/2018 12:38,25/08/2018,-1.257235511,36.9244574,1,0,0,1,0
629,25/08/2018 14:46,25/08/2018,-1.20557251,36.9174398,1,0,0,0,0
630,25/08/2018 23:48,25/08/2018,-1.250000011,36.9,1,0,0,0,0
631,26/08/2018 17:41,26/08/2018,-1.429510009,37.64657,1,0,0,0,0
632,26/08/2018 22:38,26/08/2018,-1.305170565,36.82638467,1,0,0,0,0
633,27/08/2018 01:35,27/08/2018,-1.325599927,36.79449153,1,0,0,0,0
634,27/08/2018 06:14,27/08/2018,-1.217735811,36.901386,1,0,0,0,0
635,27/08/2018 11:18,27/08/2018,-1.259832911,36.7973135,1,0,0,1,0
636,27/08/2018 14:01,27/08/2018,-1.296255968,36.80861775,1,0,0,0,0
637,27/08/2018 22:00,27/08/2018,-1.328156511,36.870764,1,0,0,0,0
638,28/08/2018 10:00,28/08/2018,-1.264536061,36.73877745,1,0,0,0,0
639,28/08/2018 11:41,28/08/2018,-1.260328544,36.77084877,1,0,0,0,0
640,28/08/2018 15:31,28/08/2018,-1.299847911,36.8241495,1,0,0,0,0
641,28/08/2018 17:28,28/08/2018,-1.280923611,36.8233495,1,0,0,0,0
642,28/08/2018 22:34,28/08/2018,-1.286303591,36.7963387,1,0,0,0,0
643,29/08/2018 08:39,29/08/2018,-1.301302611,36.8209033,1,0,0,1,0
644,29/08/2018 15:13,29/08/2018,-1.256530511,36.878839,1,0,0,0,0
645,29/08/2018 18:29,29/08/2018,-1.117207111,37.0082784,1,0,0,0,0
646,30/08/2018 06:54,30/08/2018,-1.301302611,36.8209033,1,1,0,0,0
647,30/08/2018 07:34,30/08/2018,-1.249608011,36.68450837,1,0,0,0,0
648,30/08/2018 07:42,30/08/2018,-1.261699611,36.8034775,1,0,0,1,0
